time,ret,label
2015-03-16 09:30,0.00648518,bull
2015-03-16 09:40,-0.003962306,bull
2015-03-16 09:50,0.005984927,bull
2015-03-16 10:00,-0.002324867,intermediate
2015-03-16 10:10,0.00403635,intermediate
2015-03-16 10:20,0.001421631,intermediate
2015-03-16 10:30,-0.000335173,intermediate
2015-03-16 10:40,0.000538137,intermediate
2015-03-16 10:50,0.000135651,intermediate
2015-03-16 11:00,-0.00041549,intermediate
2015-03-16 11:10,0.00400356,intermediate
2015-03-16 11:20,0.000190999,intermediate
2015-03-16 13:00,0.006433644,intermediate
2015-03-16 13:10,-0.001300172,intermediate
2015-03-16 13:20,-0.001415587,intermediate
2015-03-16 13:30,0.001148572,intermediate
2015-03-16 13:40,0.000280568,intermediate
2015-03-16 13:50,0.00070446,intermediate
2015-03-16 14:00,-0.002107814,intermediate
2015-03-16 14:10,-0.001165624,intermediate
2015-03-16 14:20,0.003066758,intermediate
2015-03-16 14:30,0.00097506,intermediate
2015-03-16 14:40,0.001746286,intermediate
2015-03-16 14:50,0.000128323,intermediate
2015-03-17 09:30,0.011186201,intermediate
2015-03-17 09:40,-0.003582492,intermediate
2015-03-17 09:50,0.00033452,intermediate
2015-03-17 10:00,0.000130775,intermediate
2015-03-17 10:10,0.000901564,intermediate
2015-03-17 10:20,-0.002668745,intermediate
2015-03-17 10:30,0.000455169,intermediate
2015-03-17 10:40,0.00216485,intermediate
2015-03-17 10:50,-0.001290251,intermediate
2015-03-17 11:00,0.001006946,intermediate
2015-03-17 11:10,0.003201121,intermediate
2015-03-17 11:20,-0.002166829,intermediate
2015-03-17 13:00,0.003363413,intermediate
2015-03-17 13:10,0.000347635,intermediate
2015-03-17 13:20,-0.000883719,intermediate
2015-03-17 13:30,0.002934275,intermediate
2015-03-17 13:40,-0.000874187,intermediate
2015-03-17 13:50,-0.005067483,intermediate
2015-03-17 14:00,0.000765532,intermediate
2015-03-17 14:10,-0.004920629,intermediate
2015-03-17 14:20,0.001694316,intermediate
2015-03-17 14:30,0.002678304,intermediate
2015-03-17 14:40,0.001986543,intermediate
2015-03-17 14:50,0.001572696,intermediate
2015-03-18 09:30,0.004845505,intermediate
2015-03-18 09:40,0.002520226,intermediate
2015-03-18 09:50,-0.003030768,intermediate
