time,ret,std,label
2015-03-16 09:30,0.00648518,0.00272948,bull
2015-03-16 09:40,-0.003962306,0.002773604,intermediate
2015-03-16 09:50,0.005984927,0.002793554,bull
2015-03-16 10:00,-0.002324867,0.002836508,intermediate
2015-03-16 10:10,0.00403635,0.002827176,bull
2015-03-16 10:20,0.001421631,0.00284069,intermediate
2015-03-16 10:30,-0.000335173,0.002840315,intermediate
2015-03-16 10:40,0.000538137,0.002825039,intermediate
2015-03-16 10:50,0.000135651,0.002818978,intermediate
2015-03-16 11:00,-0.00041549,0.002819078,intermediate
2015-03-16 11:10,0.00400356,0.002811794,bull
2015-03-16 11:20,0.000190999,0.002824984,intermediate
2015-03-16 13:00,0.006433644,0.002823532,bull
2015-03-16 13:10,-0.001300172,0.002873058,intermediate
2015-03-16 13:20,-0.001415587,0.002876749,intermediate
2015-03-16 13:30,0.001148572,0.002870167,intermediate
2015-03-16 13:40,0.000280568,0.002854264,intermediate
2015-03-16 13:50,0.00070446,0.002851278,intermediate
2015-03-16 14:00,-0.002107814,0.002788871,intermediate
2015-03-16 14:10,-0.001165624,0.002798559,intermediate
2015-03-16 14:20,0.003066758,0.00280157,intermediate
2015-03-16 14:30,0.00097506,0.002739065,intermediate
2015-03-16 14:40,0.001746286,0.002726017,intermediate
2015-03-16 14:50,0.000128323,0.002725669,intermediate
2015-03-17 09:30,0.011186201,0.002719957,bull
2015-03-17 09:40,-0.003582492,0.002831854,intermediate
2015-03-17 09:50,0.00033452,0.002856233,intermediate
2015-03-17 10:00,0.000130775,0.002854181,intermediate
2015-03-17 10:10,0.000901564,0.002843727,intermediate
2015-03-17 10:20,-0.002668745,0.002843005,intermediate
2015-03-17 10:30,0.000455169,0.002840431,intermediate
2015-03-17 10:40,0.00216485,0.002837569,intermediate
2015-03-17 10:50,-0.001290251,0.002841533,intermediate
2015-03-17 11:00,0.001006946,0.002844715,intermediate
2015-03-17 11:10,0.003201121,0.002841712,intermediate
2015-03-17 11:20,-0.002166829,0.002849802,intermediate
2015-03-17 13:00,0.003363413,0.002859726,bull
2015-03-17 13:10,0.000347635,0.002843375,intermediate
2015-03-17 13:20,-0.000883719,0.002834243,intermediate
2015-03-17 13:30,0.002934275,0.002836601,intermediate
2015-03-17 13:40,-0.000874187,0.002844854,intermediate
2015-03-17 13:50,-0.005067483,0.002818661,intermediate
2015-03-17 14:00,0.000765532,0.002852024,intermediate
2015-03-17 14:10,-0.004920629,0.002851639,intermediate
2015-03-17 14:20,0.001694316,0.002880833,intermediate
2015-03-17 14:30,0.002678304,0.002883073,intermediate
2015-03-17 14:40,0.001986543,0.002877432,intermediate
2015-03-17 14:50,0.001572696,0.002878167,intermediate
2015-03-18 09:30,0.004845505,0.00287447,bull
2015-03-18 09:40,0.002520226,0.002866961,intermediate
2015-03-18 09:50,-0.003030768,0.002856974,intermediate
2015-03-18 10:00,0.003721713,0.002866846,bull
2015-03-18 10:10,0.003233578,0.002867228,intermediate
2015-03-18 10:20,-0.000564225,0.002871106,intermediate
2015-03-18 10:30,0.002271834,0.002871645,intermediate
2015-03-18 10:40,0.001251727,0.002867043,intermediate
2015-03-18 10:50,-0.003881772,0.002862705,intermediate
2015-03-18 11:00,0.000469499,0.00288462,intermediate
2015-03-18 11:10,0.001783669,0.002881183,intermediate
2015-03-18 11:20,-0.003031228,0.002875006,intermediate
2015-03-18 13:00,0.004223483,0.002890841,bull
2015-03-18 13:10,0.00112702,0.002885406,intermediate
2015-03-18 13:20,-0.000583454,0.002885564,intermediate
2015-03-18 13:30,0.001068399,0.002886801,intermediate
2015-03-18 13:40,-0.000752067,0.00287579,intermediate
2015-03-18 13:50,0.002182689,0.002878474,intermediate
2015-03-18 14:00,-0.000827591,0.002863105,intermediate
2015-03-18 14:10,6.06E-05,0.002863882,intermediate
2015-03-18 14:20,0.00380793,0.002862805,bull
