time,ret,label
2014-03-14 09:30,-0.006250809,bear
2014-03-14 09:40,0.001052671,bull
2014-03-14 09:50,0.003884386,bull
2014-03-14 10:00,0.002560361,bull
2014-03-14 10:10,-0.000875643,intermediate
2014-03-14 10:20,-0.002472579,intermediate
2014-03-14 10:30,-0.001825573,intermediate
2014-03-14 10:40,-0.002039287,intermediate
2014-03-14 10:50,0.002405607,intermediate
2014-03-14 11:00,0.000289674,intermediate
2014-03-14 11:10,-0.002034656,intermediate
2014-03-14 11:20,0.001106182,intermediate
2014-03-14 13:00,0.000386147,intermediate
2014-03-14 13:10,-0.003041535,intermediate
2014-03-14 13:20,-0.001477534,intermediate
2014-03-14 13:30,0.000689536,intermediate
2014-03-14 13:40,-0.001584945,intermediate
2014-03-14 13:50,0.000625973,intermediate
2014-03-14 14:00,-0.001286361,intermediate
2014-03-14 14:10,-0.001226511,intermediate
2014-03-14 14:20,8.33E-05,intermediate
2014-03-14 14:30,0.00236495,intermediate
2014-03-14 14:40,0.001326741,intermediate
2014-03-14 14:50,0.000629974,intermediate
2014-03-17 09:30,0.005752679,bull
2014-03-17 09:40,-0.002682469,bull
2014-03-17 09:50,-0.004463092,bull
2014-03-17 10:00,0.002903298,bull
2014-03-17 10:10,0.001170896,bull
2014-03-17 10:20,0.00257153,bull
2014-03-17 10:30,0.00146461,bull
2014-03-17 10:40,-0.004120703,bull
2014-03-17 10:50,0.002010665,intermediate
2014-03-17 11:00,0.000603255,intermediate
2014-03-17 11:10,0.001009299,intermediate
2014-03-17 11:20,-0.00068743,intermediate
2014-03-17 13:00,-0.000727749,intermediate
2014-03-17 13:10,-0.00027146,intermediate
2014-03-17 13:20,-3.00E-05,intermediate
2014-03-17 13:30,0.000510055,intermediate
2014-03-17 13:40,0.001059595,intermediate
2014-03-17 13:50,0.001072504,intermediate
2014-03-17 14:00,-0.000191301,intermediate
2014-03-17 14:10,-0.001813325,intermediate
2014-03-17 14:20,0.000786506,intermediate
2014-03-17 14:30,-0.000712466,intermediate
2014-03-17 14:40,0.000508756,intermediate
2014-03-17 14:50,0.002474499,intermediate
2014-03-18 09:30,0.001754164,intermediate
2014-03-18 09:40,0.001344113,intermediate
2014-03-18 09:50,-0.00341555,intermediate
2014-03-18 10:00,0.001323096,intermediate
2014-03-18 10:10,0.001532937,intermediate
2014-03-18 10:20,0.000484995,intermediate
2014-03-18 10:30,-0.000900293,intermediate
2014-03-18 10:40,-0.002745487,intermediate
2014-03-18 10:50,0.000325782,intermediate
2014-03-18 11:00,0.001169975,intermediate
2014-03-18 11:10,-0.000850373,intermediate
2014-03-18 11:20,0.001948576,intermediate
