time,ret,std,label
2014-03-14 10:00,0.00156529,0.006875158,intermediate
2014-03-14 11:00,-0.004517801,0.006728465,bear
2014-03-14 13:00,-0.000542327,0.00675048,intermediate
2014-03-14 14:00,-0.006074865,0.006715102,bear
2014-03-17 10:00,0.004688835,0.006750259,bull
2014-03-17 11:00,0.003700253,0.005291949,bull
2014-03-17 13:00,-0.00040588,0.005324766,intermediate
2014-03-17 14:00,0.002149383,0.005184728,intermediate
2014-03-18 10:00,0.002249791,0.00499775,intermediate
2014-03-18 11:00,-0.000132091,0.004780915,intermediate
2014-03-18 13:00,0.002477878,0.004535271,intermediate
2014-03-18 14:00,-0.002451272,0.004544441,bear
2014-03-19 10:00,-0.013852156,0.004296468,bear
2014-03-19 11:00,-0.002180415,0.005217338,bear
2014-03-19 13:00,-0.001612545,0.00516642,intermediate
2014-03-19 14:00,0.002063042,0.004779264,intermediate
2014-03-20 10:00,0.00964772,0.004689128,bull
2014-03-20 11:00,-0.004084953,0.005012704,bear
2014-03-20 13:00,0.002342349,0.00473991,intermediate
2014-03-20 14:00,-0.006485245,0.00474881,bear
2014-03-21 10:00,-0.015904691,0.004857934,bear
2014-03-21 11:00,0.003727187,0.005861858,bull
2014-03-21 13:00,0.013258702,0.005920974,bull
2014-03-21 14:00,0.012182536,0.006692065,bull
2014-03-24 10:00,0.010905269,0.00708194,bull
2014-03-24 11:00,-0.003525272,0.007385837,bear
2014-03-24 13:00,0.004873761,0.007415693,bull
2014-03-24 14:00,0.006045798,0.007471849,bull
2014-03-25 10:00,-0.002699068,0.007555282,bear
2014-03-25 11:00,-0.000694318,0.007590512,intermediate
2014-03-25 13:00,0.006377936,0.007594692,bull
2014-03-25 14:00,-0.007021151,0.007687298,bear
2014-03-26 10:00,0.003834285,0.00784962,bull
2014-03-26 11:00,-0.001541416,0.007126965,intermediate
2014-03-26 13:00,-0.001485349,0.007111574,intermediate
2014-03-26 14:00,-0.000348434,0.007108768,intermediate
2014-03-27 10:00,-0.005577624,0.007120179,bear
2014-03-27 11:00,-0.002700716,0.007018372,bear
2014-03-27 13:00,-0.000716036,0.006977461,intermediate
2014-03-27 14:00,0.012288362,0.006975019,bull
2014-03-28 10:00,-0.006972132,0.007214091,bear
2014-03-28 11:00,-0.002899459,0.006342647,bear
2014-03-28 13:00,0.003214996,0.00641697,bull
2014-03-28 14:00,-0.002493742,0.005859956,bear
2014-03-31 10:00,-0.00383691,0.005330888,bear
2014-03-31 11:00,-0.003216792,0.004828912,bear
2014-03-31 13:00,0.005438613,0.004819048,bull
2014-03-31 14:00,-0.00223902,0.004850711,bear
2014-04-01 10:00,-0.001103708,0.004644742,intermediate
2014-04-01 11:00,0.003700265,0.004622761,bull
2014-04-01 13:00,0.004811284,0.004715831,bull
2014-04-01 14:00,-0.003553732,0.004615114,bear
2014-04-02 10:00,0.0044886,0.004426006,bull
2014-04-02 11:00,0.005545088,0.00445852,bull
2014-04-02 13:00,-0.00237756,0.004619471,bear
2014-04-02 14:00,0.001502468,0.004638998,intermediate
2014-04-03 10:00,0.004668384,0.00464813,bull
2014-04-03 11:00,-0.000508902,0.004550569,intermediate
2014-04-03 13:00,-0.00106661,0.004493935,intermediate
2014-04-03 14:00,-0.009302846,0.004500442,bear
2014-04-04 10:00,-0.003716218,0.004186511,bear
2014-04-04 11:00,0.005158921,0.003982626,bull
2014-04-04 13:00,0.003044201,0.004089993,intermediate
2014-04-04 14:00,0.003380876,0.004083979,bull
2014-04-08 10:00,0.00879446,0.004087546,bull
2014-04-08 11:00,0.000648661,0.004330941,intermediate
2014-04-08 13:00,0.008799428,0.004215468,bull
2014-04-08 14:00,0.006733779,0.00443571,bull
2014-04-09 10:00,0.003646258,0.004484932,bull
2014-04-09 11:00,-0.00516156,0.004440772,bear
2014-04-09 13:00,0.000640114,0.004705188,intermediate
2014-04-09 14:00,-0.002253174,0.00465827,bear
2014-04-10 10:00,0.001373639,0.004594963,intermediate
2014-04-10 11:00,0.002028565,0.004548092,intermediate
2014-04-10 13:00,-0.000272501,0.004454451,intermediate
2014-04-10 14:00,0.013391209,0.004390686,bull
2014-04-11 10:00,0.000948681,0.005109354,intermediate
2014-04-11 11:00,0.00022371,0.005076481,intermediate
2014-04-11 13:00,-0.004036668,0.0050622,bear
2014-04-11 14:00,0.005954204,0.005187651,bull
2014-04-14 10:00,-0.003229243,0.004601766,bear
2014-04-14 11:00,-0.005393975,0.004570169,bear
2014-04-14 13:00,0.00253549,0.004833264,intermediate
2014-04-14 14:00,-0.000212262,0.004828844,intermediate
2014-04-15 10:00,-0.003359728,0.004838636,bear
2014-04-15 11:00,-0.00295083,0.004677284,bear
2014-04-15 13:00,-0.001216639,0.004761612,intermediate
2014-04-15 14:00,-0.002160374,0.004426791,intermediate
2014-04-16 10:00,0.002412106,0.004216921,intermediate
2014-04-16 11:00,-0.005413049,0.004172268,bear
2014-04-16 13:00,0.00242739,0.004188043,intermediate
2014-04-16 14:00,-0.000316846,0.004220746,intermediate
2014-04-17 10:00,-0.00251867,0.004189128,bear
2014-04-17 11:00,-0.002565011,0.004217457,bear
2014-04-17 13:00,0.004085564,0.00422265,bull
2014-04-17 14:00,-0.002675497,0.004328918,bear
2014-04-18 10:00,-0.003733987,0.003061668,bear
2014-04-18 11:00,-0.001723825,0.003092295,intermediate
2014-04-18 13:00,0.002160506,0.003079489,intermediate
2014-04-18 14:00,-0.001037091,0.003090696,intermediate
2014-04-21 10:00,3.15E-06,0.00266192,intermediate
2014-04-21 11:00,0.002003407,0.002634484,intermediate
2014-04-21 13:00,-0.002520326,0.002520027,bear
2014-04-21 14:00,-0.002222594,0.002433601,intermediate
2014-04-22 10:00,-0.011737446,0.002441913,bear
2014-04-22 11:00,-0.004630859,0.003349373,bear
2014-04-22 13:00,0.003251679,0.003405677,intermediate
2014-04-22 14:00,-0.004148069,0.003564332,bear
2014-04-23 10:00,0.007435748,0.003613044,bull
2014-04-23 11:00,0.000892944,0.004023742,intermediate
2014-04-23 13:00,-0.001661111,0.003926666,intermediate
2014-04-23 14:00,0.003282605,0.003855009,intermediate
2014-04-24 10:00,-0.00332644,0.00396891,bear
2014-04-24 11:00,0.004228055,0.003989205,bull
2014-04-24 13:00,-0.000720954,0.004123598,intermediate
2014-04-24 14:00,-0.001380587,0.003980897,intermediate
2014-04-25 10:00,-0.0051031,0.003961064,bear
2014-04-25 11:00,0.004541577,0.004022885,bull
2014-04-25 13:00,-0.003994436,0.004183218,bear
2014-04-25 14:00,-0.000645613,0.004200005,intermediate
2014-04-28 10:00,-0.017221868,0.004199963,bear
2014-04-28 11:00,-0.000989311,0.005505507,intermediate
2014-04-28 13:00,-0.000980019,0.005443578,intermediate
2014-04-28 14:00,-0.000665093,0.005444212,intermediate
2014-04-29 10:00,0.000632409,0.005448126,intermediate
2014-04-29 11:00,-0.001176863,0.004950513,intermediate
2014-04-29 13:00,0.000948046,0.004882717,intermediate
2014-04-29 14:00,-0.000201776,0.004810353,intermediate
2014-04-30 10:00,0.007815606,0.004757934,bull
2014-04-30 11:00,0.001561649,0.004791433,intermediate
2014-04-30 13:00,-0.00256374,0.004805347,bear
2014-04-30 14:00,0.000781448,0.004817888,intermediate
2014-05-05 10:00,-0.011358153,0.004742212,bear
2014-05-05 11:00,0.003663688,0.005242429,bull
2014-05-05 13:00,-0.002106806,0.005213906,intermediate
2014-05-05 14:00,0.004124334,0.005214256,bull
2014-05-06 10:00,0.008696811,0.005352644,bull
2014-05-06 11:00,-0.001467138,0.005677769,intermediate
2014-05-06 13:00,0.004083397,0.005563145,bull
2014-05-06 14:00,-0.004607037,0.005606528,bear
2014-05-07 10:00,-0.005784264,0.005682808,bear
2014-05-07 11:00,0.002978518,0.00440923,intermediate
2014-05-07 13:00,-0.002749838,0.004448428,bear
2014-05-07 14:00,2.24E-05,0.004488815,intermediate
2014-05-08 10:00,-0.004460429,0.004485223,bear
2014-05-08 11:00,0.004561011,0.004594671,bull
2014-05-08 13:00,0.006895006,0.004695874,bull
2014-05-08 14:00,-0.007126452,0.004917098,bear
2014-05-09 10:00,-0.004398796,0.005190134,bear
2014-05-09 11:00,-0.004869403,0.004965739,bear
2014-05-09 13:00,0.000898383,0.005032019,intermediate
2014-05-09 14:00,0.002919335,0.005027374,intermediate
2014-05-12 10:00,0.003379053,0.005078318,bull
2014-05-12 11:00,0.013176127,0.004484421,bull
2014-05-12 13:00,0.00308492,0.005260414,intermediate
2014-05-12 14:00,0.000146467,0.005243166,intermediate
2014-05-13 10:00,0.001063653,0.005194879,intermediate
2014-05-13 11:00,-0.002346773,0.004868559,bear
2014-05-13 13:00,0.000537705,0.004889043,intermediate
2014-05-13 14:00,-0.002835166,0.004813914,bear
2014-05-14 10:00,0.003487836,0.00474101,bull
2014-05-14 11:00,-0.001885223,0.004578381,intermediate
2014-05-14 13:00,0.001760785,0.004581033,intermediate
