time,ret,label
2013-03-12 10:00,-3.89E-05,intermediate
2013-03-12 11:00,-0.002339531,intermediate
2013-03-12 13:00,-0.011323267,bear
2013-03-12 14:00,-0.008052575,intermediate
2013-03-13 10:00,-0.002200616,intermediate
2013-03-13 11:00,-0.000225806,intermediate
2013-03-13 13:00,-0.006316797,intermediate
2013-03-13 14:00,0.004700774,intermediate
2013-03-14 10:00,-0.000326519,intermediate
2013-03-14 11:00,0.001450952,intermediate
2013-03-14 13:00,-0.000833931,intermediate
2013-03-14 14:00,-0.003200951,intermediate
2013-03-15 10:00,-0.004908644,intermediate
2013-03-15 11:00,0.011946067,bear
2013-03-15 13:00,0.019642555,bear
2013-03-15 14:00,-0.007556653,bear
2013-03-18 10:00,-0.015849367,bear
2013-03-18 11:00,-0.002207154,intermediate
2013-03-18 13:00,-0.004042136,intermediate
2013-03-18 14:00,-0.003171019,intermediate
2013-03-19 10:00,0.001891174,intermediate
2013-03-19 11:00,-0.005364846,intermediate
2013-03-19 13:00,0.004055891,intermediate
2013-03-19 14:00,0.000416744,intermediate
2013-03-20 10:00,0.020435968,bear
2013-03-20 11:00,0.006152423,intermediate
2013-03-20 13:00,0.006133289,intermediate
2013-03-20 14:00,0.003346672,intermediate
2013-03-21 10:00,0.006266343,intermediate
2013-03-21 11:00,-0.001560998,intermediate
2013-03-21 13:00,0.001236706,intermediate
2013-03-21 14:00,-0.001631828,intermediate
2013-03-22 10:00,-0.002991782,intermediate
2013-03-22 11:00,0.003639791,intermediate
2013-03-22 13:00,-0.001541238,intermediate
2013-03-22 14:00,-0.003037434,intermediate
2013-03-25 10:00,0.004737935,intermediate
2013-03-25 11:00,-0.001330647,intermediate
2013-03-25 13:00,-0.001516619,intermediate
2013-03-25 14:00,0.0021921,intermediate
2013-03-26 10:00,-0.016999389,bear
2013-03-26 11:00,-0.004119345,intermediate
2013-03-26 13:00,0.002950235,intermediate
2013-03-26 14:00,0.001220805,intermediate
2013-03-27 10:00,0.008124483,intermediate
2013-03-27 11:00,0.000457138,intermediate
2013-03-27 13:00,-0.0036065,intermediate
2013-03-27 14:00,-0.005521752,intermediate
2013-03-28 10:00,-0.022127846,bear
2013-03-28 11:00,-0.002323839,intermediate
2013-03-28 13:00,-0.00107857,intermediate
2013-03-28 14:00,-0.001242294,intermediate
2013-03-29 10:00,-0.001597449,intermediate
2013-03-29 11:00,0.001632999,intermediate
2013-03-29 13:00,-0.005779627,intermediate
2013-03-29 14:00,0.003243637,intermediate
2013-04-01 10:00,-0.00342725,intermediate
2013-04-01 11:00,0.000749511,intermediate
2013-04-01 13:00,0.000834806,intermediate
2013-04-01 14:00,0.002214876,intermediate
2013-04-02 10:00,0.008947651,intermediate
2013-04-02 11:00,-0.008002603,intermediate
2013-04-02 13:00,-0.007560524,intermediate
2013-04-02 14:00,0.002696535,intermediate
2013-04-03 10:00,0.001808367,intermediate
2013-04-03 11:00,0.001539592,intermediate
2013-04-03 13:00,-0.002474684,intermediate
2013-04-03 14:00,-0.003540395,intermediate
2013-04-08 10:00,-0.015943801,bear
2013-04-08 11:00,0.002794035,intermediate
2013-04-08 13:00,0.007441995,intermediate
2013-04-08 14:00,0.001835697,intermediate
2013-04-09 10:00,0.008188699,intermediate
2013-04-09 11:00,-0.004694652,intermediate
2013-04-09 13:00,0.002488007,intermediate
2013-04-09 14:00,0.001180642,intermediate
2013-04-10 10:00,-0.000407321,intermediate
2013-04-10 11:00,-0.000801066,intermediate
2013-04-10 13:00,-0.00621727,intermediate
2013-04-10 14:00,0.001827969,intermediate
2013-04-11 10:00,0.007906719,intermediate
2013-04-11 11:00,-0.002793897,intermediate
2013-04-11 13:00,0.001303426,intermediate
2013-04-11 14:00,-0.002619416,intermediate
2013-04-12 10:00,0.001005342,intermediate
2013-04-12 11:00,-0.005854,intermediate
2013-04-12 13:00,0.002220346,intermediate
2013-04-12 14:00,-0.001620552,intermediate
2013-04-15 10:00,-0.01131665,bear
2013-04-15 11:00,-0.002829411,intermediate
2013-04-15 13:00,-0.000728085,intermediate
2013-04-15 14:00,0.000176331,intermediate
2013-04-16 10:00,-0.00505825,intermediate
2013-04-16 11:00,0.002713795,intermediate
