time,ret,std,label
2013-03-12 10:00,-3.89E-05,0.008221622,intermediate
2013-03-12 11:00,-0.002339531,0.008016077,intermediate
2013-03-12 13:00,-0.011323267,0.007916317,bear
2013-03-12 14:00,-0.008052575,0.008213563,bear
2013-03-13 10:00,-0.002200616,0.008374364,intermediate
2013-03-13 11:00,-0.000225806,0.007084036,intermediate
2013-03-13 13:00,-0.006316797,0.006843927,bear
2013-03-13 14:00,0.004700774,0.006841913,intermediate
2013-03-14 10:00,-0.000326519,0.006657379,intermediate
2013-03-14 11:00,0.001450952,0.006655112,intermediate
2013-03-14 13:00,-0.000833931,0.006590467,intermediate
2013-03-14 14:00,-0.003200951,0.006581206,intermediate
2013-03-15 10:00,-0.004908644,0.005540164,intermediate
2013-03-15 11:00,0.011946067,0.005285447,bull
2013-03-15 13:00,0.019642555,0.006077444,bull
2013-03-15 14:00,-0.007556653,0.007536929,bear
2013-03-18 10:00,-0.015849367,0.007513472,bear
2013-03-18 11:00,-0.002207154,0.007565809,intermediate
2013-03-18 13:00,-0.004042136,0.007445925,intermediate
2013-03-18 14:00,-0.003171019,0.007455851,intermediate
2013-03-19 10:00,0.001891174,0.007449993,intermediate
2013-03-19 11:00,-0.005364846,0.007483861,bear
2013-03-19 13:00,0.004055891,0.007526797,intermediate
2013-03-19 14:00,0.000416744,0.007296395,intermediate
2013-03-20 10:00,0.020435968,0.007120084,bull
2013-03-20 11:00,0.006152423,0.008451237,bull
2013-03-20 13:00,0.006133289,0.00853673,bull
2013-03-20 14:00,0.003346672,0.008445181,intermediate
2013-03-21 10:00,0.006266343,0.008424396,bull
2013-03-21 11:00,-0.001560998,0.008479178,intermediate
2013-03-21 13:00,0.001236706,0.008509493,intermediate
2013-03-21 14:00,-0.001631828,0.008492078,intermediate
2013-03-22 10:00,-0.002991782,0.008453755,intermediate
2013-03-22 11:00,0.003639791,0.008388201,intermediate
2013-03-22 13:00,-0.001541238,0.008078318,intermediate
2013-03-22 14:00,-0.003037434,0.00692961,intermediate
2013-03-25 10:00,0.004737935,0.006738067,intermediate
2013-03-25 11:00,-0.001330647,0.0056259,intermediate
2013-03-25 13:00,-0.001516619,0.005599125,intermediate
2013-03-25 14:00,0.0021921,0.005496136,intermediate
2013-03-26 10:00,-0.016999389,0.005376176,bear
2013-03-26 11:00,-0.004119345,0.006797342,intermediate
2013-03-26 13:00,0.002950235,0.006743024,intermediate
2013-03-26 14:00,0.001220805,0.006723841,intermediate
2013-03-27 10:00,0.008124483,0.006721806,bull
2013-03-27 11:00,0.000457138,0.005354846,intermediate
2013-03-27 13:00,-0.0036065,0.00519924,intermediate
2013-03-27 14:00,-0.005521752,0.00508291,bear
2013-03-28 10:00,-0.022127846,0.005139961,bear
2013-03-28 11:00,-0.002323839,0.006713582,intermediate
2013-03-28 13:00,-0.00107857,0.006712742,intermediate
2013-03-28 14:00,-0.001242294,0.006673889,intermediate
2013-03-29 10:00,-0.001597449,0.00667616,intermediate
2013-03-29 11:00,0.001632999,0.006674868,intermediate
2013-03-29 13:00,-0.005779627,0.006601975,bear
2013-03-29 14:00,0.003243637,0.006644151,intermediate
2013-04-01 10:00,-0.00342725,0.006756379,intermediate
2013-04-01 11:00,0.000749511,0.006572993,intermediate
2013-04-01 13:00,0.000834806,0.006607712,intermediate
2013-04-01 14:00,0.002214876,0.006643889,intermediate
2013-04-02 10:00,0.008947651,0.006644664,bull
2013-04-02 11:00,-0.008002603,0.006167789,bear
2013-04-02 13:00,-0.007560524,0.006321433,bear
2013-04-02 14:00,0.002696535,0.006389718,intermediate
2013-04-03 10:00,0.001808367,0.006431888,intermediate
2013-04-03 11:00,0.001539592,0.006089242,intermediate
2013-04-03 13:00,-0.002474684,0.006115454,intermediate
2013-04-03 14:00,-0.003540395,0.006104906,intermediate
2013-04-08 10:00,-0.015943801,0.006060816,bear
2013-04-08 11:00,0.002794035,0.005095421,intermediate
2013-04-08 13:00,0.007441995,0.00517378,bull
2013-04-08 14:00,0.001835697,0.005507073,intermediate
2013-04-09 10:00,0.008188699,0.005535031,bull
2013-04-09 11:00,-0.004694652,0.005851339,intermediate
2013-04-09 13:00,0.002488007,0.005917611,intermediate
2013-04-09 14:00,0.001180642,0.005819268,intermediate
2013-04-10 10:00,-0.000407321,0.005778236,intermediate
2013-04-10 11:00,-0.000801066,0.005729777,intermediate
2013-04-10 13:00,-0.00621727,0.005729666,bear
2013-04-10 14:00,0.001827969,0.00587804,intermediate
2013-04-11 10:00,0.007906719,0.00586995,bull
2013-04-11 11:00,-0.002793897,0.005790518,intermediate
2013-04-11 13:00,0.001303426,0.005559605,intermediate
2013-04-11 14:00,-0.002619416,0.00530557,intermediate
2013-04-12 10:00,0.001005342,0.005307347,intermediate
2013-04-12 11:00,-0.005854,0.005296095,bear
2013-04-12 13:00,0.002220346,0.005425283,intermediate
2013-04-12 14:00,-0.001620552,0.005434973,intermediate
2013-04-15 10:00,-0.01131665,0.005392516,bear
2013-04-15 11:00,-0.002829411,0.004773114,intermediate
2013-04-15 13:00,-0.000728085,0.004771377,intermediate
2013-04-15 14:00,0.000176331,0.004438816,intermediate
2013-04-16 10:00,-0.00505825,0.004407985,intermediate
2013-04-16 11:00,0.002713795,0.004002298,intermediate
2013-04-16 13:00,-0.002372211,0.004017628,intermediate
2013-04-16 14:00,0.005333988,0.003947421,intermediate
2013-04-17 10:00,0.006286739,0.004170872,bull
2013-04-17 11:00,-0.000504258,0.004463829,intermediate
2013-04-17 13:00,-0.006259581,0.004463868,bear
2013-04-17 14:00,0.001454362,0.004466512,intermediate
2013-04-18 10:00,0.003441881,0.004456842,intermediate
2013-04-18 11:00,0.001214619,0.004120378,intermediate
2013-04-18 13:00,0.00101411,0.00412092,intermediate
2013-04-18 14:00,0.003882788,0.004114363,intermediate
2013-04-19 10:00,0.013965207,0.004206894,bull
2013-04-19 11:00,-0.001529056,0.00524254,intermediate
2013-04-19 13:00,0.005401048,0.005072404,intermediate
2013-04-19 14:00,0.009509159,0.00517351,bull
2013-04-22 10:00,-0.004374073,0.005490039,intermediate
2013-04-22 11:00,0.001822812,0.004873119,intermediate
2013-04-22 13:00,-0.002471337,0.004769068,intermediate
2013-04-22 14:00,0.001031258,0.004829468,intermediate
2013-04-23 10:00,-0.016890564,0.004819722,bear
2013-04-23 11:00,-0.009415901,0.006156803,bear
2013-04-23 13:00,-0.000565049,0.006555766,intermediate
2013-04-23 14:00,0.002398748,0.006527576,intermediate
2013-04-24 10:00,-0.004351417,0.006452446,intermediate
2013-04-24 11:00,0.000447976,0.006389241,intermediate
2013-04-24 13:00,0.008941871,0.006389311,bull
2013-04-24 14:00,0.004064681,0.006504235,intermediate
2013-04-25 10:00,-0.007897377,0.006543204,bear
2013-04-25 11:00,0.005384093,0.006783255,bull
2013-04-25 13:00,0.008625473,0.006871354,bull
2013-04-25 14:00,-0.007359181,0.007095392,bear
2013-04-26 10:00,-0.006341072,0.007279655,bear
2013-04-26 11:00,0.002927853,0.006701177,intermediate
2013-04-26 13:00,-0.004586209,0.006743159,intermediate
2013-04-26 14:00,0.00198135,0.006660252,intermediate
2013-05-02 10:00,-0.013403807,0.006258876,bear
2013-05-02 11:00,0.007185808,0.006767129,bull
2013-05-02 13:00,-0.001973703,0.007006704,intermediate
2013-05-02 14:00,-0.003789342,0.007004145,intermediate
2013-05-03 10:00,0.021693708,0.006996183,bull
2013-05-03 11:00,0.007002254,0.00782107,bull
2013-05-03 13:00,-0.000379824,0.007628111,intermediate
2013-05-03 14:00,-0.00529427,0.007626294,bear
2013-05-06 10:00,0.003173293,0.007740638,intermediate
2013-05-06 11:00,0.006709452,0.007671253,bull
2013-05-06 13:00,-0.000530275,0.007768663,intermediate
2013-05-06 14:00,0.002356696,0.007576734,intermediate
2013-05-07 10:00,-0.004027948,0.007549706,intermediate
2013-05-07 11:00,0.004455626,0.007372505,intermediate
2013-05-07 13:00,-0.00015323,0.00734743,intermediate
2013-05-07 14:00,-0.001610536,0.007133167,intermediate
2013-05-08 10:00,0.013814533,0.006924159,bull
2013-05-08 11:00,-0.009135157,0.007273816,bear
2013-05-08 13:00,0.002264153,0.007644138,intermediate
2013-05-08 14:00,0.00155575,0.00753098,intermediate
2013-05-09 10:00,-0.000572351,0.007530238,intermediate
2013-05-09 11:00,-0.002499365,0.006738472,intermediate
2013-05-09 13:00,-0.005896865,0.006706191,bear
2013-05-09 14:00,-0.001470824,0.006864902,intermediate
2013-05-10 10:00,0.011946013,0.006794548,bull
2013-05-10 11:00,-0.008212427,0.005573681,bear
2013-05-10 13:00,-0.000532234,0.005749709,intermediate
2013-05-10 14:00,0.003105055,0.005750739,intermediate
2013-05-13 10:00,-0.00045027,0.005631071,intermediate
2013-05-13 11:00,0.002162997,0.005608015,intermediate
2013-05-13 13:00,-0.001950081,0.005443706,intermediate
2013-05-13 14:00,-0.002311714,0.005463663,intermediate
2013-05-14 10:00,-0.009749911,0.005468714,bear
2013-05-14 11:00,-0.000686643,0.005812105,intermediate
2013-05-14 13:00,-0.007476333,0.005710573,bear
2013-05-14 14:00,0.002648143,0.005906776,intermediate
2013-05-15 10:00,0.006793284,0.005953371,bull
2013-05-15 11:00,-0.003229237,0.005254775,intermediate
2013-05-15 13:00,-0.001542914,0.004947599,intermediate
2013-05-15 14:00,0.000339734,0.004901837,intermediate
2013-05-16 10:00,0.006518374,0.004878255,bull
2013-05-16 11:00,0.005222091,0.005145303,intermediate
2013-05-16 13:00,0.008796705,0.005278131,bull
2013-05-16 14:00,0.000751694,0.005458946,intermediate
2013-05-17 10:00,0.004712875,0.005440367,intermediate
2013-05-17 11:00,-0.002400466,0.004886832,intermediate
2013-05-17 13:00,-9.28E-05,0.004535409,intermediate
2013-05-17 14:00,0.011793317,0.004531243,bull
2013-05-20 10:00,0.003884204,0.005131342,intermediate
