time,ret,std,label
2015-03-16 10:00,0.00696206,0.005565061,intermediate
2015-03-16 11:00,0.005381106,0.005497711,intermediate
2015-03-16 13:00,0.010628203,0.00551905,bull
2015-03-16 14:00,-0.002689974,0.005735371,intermediate
2015-03-17 10:00,0.012819807,0.004810211,bull
2015-03-17 11:00,0.000569531,0.005259904,intermediate
2015-03-17 13:00,0.004397705,0.005265116,intermediate
2015-03-17 14:00,-0.002777949,0.005270052,intermediate
2015-03-18 10:00,0.011067906,0.005410991,bull
2015-03-18 11:00,0.002780641,0.005707028,intermediate
2015-03-18 13:00,0.002975924,0.005692841,intermediate
2015-03-18 14:00,0.002214996,0.005265897,intermediate
2015-03-19 10:00,0.004364658,0.004916118,intermediate
2015-03-19 11:00,0.003847549,0.004876139,intermediate
2015-03-19 13:00,0.001744098,0.004875943,intermediate
2015-03-19 14:00,-0.007620307,0.004750935,intermediate
2015-03-20 10:00,0.006236508,0.005270792,intermediate
2015-03-20 11:00,0.005659533,0.005053269,intermediate
2015-03-20 13:00,-0.005579687,0.005069435,intermediate
2015-03-20 14:00,0.018403739,0.005163021,bull
2015-03-23 10:00,0.009187722,0.006074035,bull
2015-03-23 11:00,-0.00151205,0.006145976,intermediate
2015-03-23 13:00,0.006175056,0.006261188,intermediate
2015-03-23 14:00,-0.007816033,0.006092596,intermediate
2015-03-24 10:00,0.005454181,0.006449724,intermediate
2015-03-24 11:00,-0.004321364,0.006099668,intermediate
2015-03-24 13:00,-0.006523259,0.006286921,intermediate
2015-03-24 14:00,0.007724176,0.006586709,bull
2015-03-25 10:00,0.00310303,0.006587703,intermediate
2015-03-25 11:00,-0.000911404,0.006305929,intermediate
2015-03-25 13:00,-0.007546302,0.006343814,intermediate
2015-03-25 14:00,0.002835399,0.006680108,intermediate
2015-03-26 10:00,0.00063441,0.006684265,intermediate
2015-03-26 11:00,0.000975192,0.006657773,intermediate
2015-03-26 13:00,0.002799843,0.006635638,intermediate
2015-03-26 14:00,0.002789002,0.006643035,intermediate
2015-03-27 10:00,-0.008545491,0.006318275,intermediate
2015-03-27 11:00,0.004541648,0.006623618,intermediate
2015-03-27 13:00,0.00768141,0.006589953,bull
2015-03-27 14:00,0.001375326,0.006552208,intermediate
2015-03-30 10:00,0.006678787,0.005325144,intermediate
2015-03-30 11:00,0.007481838,0.005155394,bull
2015-03-30 13:00,0.000322086,0.005325345,intermediate
2015-03-30 14:00,0.005525522,0.005204975,intermediate
2015-03-31 10:00,0.017615756,0.004885614,bull
2015-03-31 11:00,-0.004043053,0.005964683,intermediate
2015-03-31 13:00,-0.003386528,0.005949731,intermediate
2015-03-31 14:00,0.001746552,0.005755202,intermediate
2015-04-01 10:00,-0.013480412,0.005623752,intermediate
2015-04-01 11:00,0.00430676,0.00655737,intermediate
2015-04-01 13:00,0.010275436,0.006569802,bull
2015-04-01 14:00,-0.002686557,0.006488411,intermediate
2015-04-02 10:00,0.00398849,0.006581109,intermediate
2015-04-02 11:00,-0.002082207,0.006583586,intermediate
2015-04-02 13:00,0.001587091,0.006647712,intermediate
2015-04-02 14:00,-0.01006777,0.006646995,intermediate
2015-04-03 10:00,0.010355466,0.007150417,bull
2015-04-03 11:00,0.00562939,0.007015757,intermediate
2015-04-03 13:00,-0.005423909,0.007036437,intermediate
2015-04-03 14:00,0.006369299,0.007127555,intermediate
2015-04-07 10:00,0.015112899,0.007195946,bull
2015-04-07 11:00,0.003033854,0.007686132,intermediate
2015-04-07 13:00,0.003568305,0.007601414,intermediate
2015-04-07 14:00,-0.003709221,0.00759349,intermediate
2015-04-08 10:00,0.011967856,0.007669616,bull
2015-04-08 11:00,-0.013087145,0.007175106,intermediate
2015-04-08 13:00,0.012810944,0.007779401,bull
2015-04-08 14:00,0.005538178,0.008096335,intermediate
2015-04-09 10:00,0.000249118,0.008132241,intermediate
2015-04-09 11:00,-0.013378038,0.007318344,intermediate
2015-04-09 13:00,0.003721754,0.00811805,intermediate
2015-04-09 14:00,-0.007377285,0.00790703,intermediate
2015-04-10 10:00,0.010017632,0.00810013,bull
2015-04-10 11:00,0.001561618,0.0082991,intermediate
2015-04-10 13:00,0.009813809,0.00825302,bull
2015-04-10 14:00,-0.003309091,0.008429111,intermediate
2015-04-13 10:00,0.014862603,0.008052133,bull
2015-04-13 11:00,0.00277038,0.008322514,intermediate
2015-04-13 13:00,0.004578444,0.008298902,intermediate
2015-04-13 14:00,-0.000681274,0.008089654,intermediate
2015-04-14 10:00,0.006085473,0.008099911,intermediate
2015-04-14 11:00,0.002557418,0.007645743,intermediate
2015-04-14 13:00,0.007540265,0.007644635,bull
2015-04-14 14:00,-0.014883913,0.00772287,intermediate
2015-04-15 10:00,0.00791958,0.008523754,bull
2015-04-15 11:00,-0.002472905,0.008332171,intermediate
2015-04-15 13:00,-0.008571522,0.007674986,intermediate
2015-04-15 14:00,0.012356932,0.007638957,bull
2015-04-16 10:00,-0.010269436,0.007964522,intermediate
2015-04-16 11:00,0.012054689,0.008377441,bull
2015-04-16 13:00,0.008040621,0.007998557,bull
2015-04-16 14:00,-0.003571835,0.008088747,intermediate
2015-04-17 10:00,0.025043841,0.007893515,bull
2015-04-17 11:00,-0.000803364,0.009156845,intermediate
2015-04-17 13:00,0.002334201,0.009197216,intermediate
2015-04-17 14:00,0.000407349,0.00908232,intermediate
2015-04-20 10:00,0.002628662,0.00898724,intermediate
2015-04-20 11:00,0.008078432,0.008584357,bull
2015-04-20 13:00,0.002249182,0.008665548,intermediate
2015-04-20 14:00,-0.027881116,0.008658107,bear
2015-04-21 10:00,0.003625209,0.010935245,intermediate
2015-04-21 11:00,0.003097491,0.010896087,intermediate
2015-04-21 13:00,0.006652545,0.010899791,bull
2015-04-21 14:00,-0.00474289,0.010876259,intermediate
2015-04-22 10:00,0.023760423,0.010332668,bull
2015-04-22 11:00,0.001732688,0.011329754,intermediate
2015-04-22 13:00,0.004080517,0.011272518,intermediate
2015-04-22 14:00,-0.007196428,0.010966851,intermediate
2015-04-23 10:00,0.018131098,0.011000197,bull
2015-04-23 11:00,-0.013026386,0.011097204,intermediate
2015-04-23 13:00,0.012964186,0.011512625,bull
2015-04-23 14:00,0.002909351,0.011677113,intermediate
2015-04-24 10:00,-0.011656102,0.011583171,intermediate
2015-04-24 11:00,-0.005471243,0.010862247,intermediate
2015-04-24 13:00,-0.015194925,0.010956122,intermediate
2015-04-24 14:00,0.006707875,0.011512074,bull
2015-04-27 10:00,0.029996303,0.011597755,bull
2015-04-27 11:00,-0.00271419,0.01325565,intermediate
2015-04-27 13:00,-0.003986331,0.013214424,intermediate
2015-04-27 14:00,0.001098618,0.013264204,intermediate
2015-04-28 10:00,0.006782165,0.011483684,bull
2015-04-28 11:00,0.003236115,0.011519179,intermediate
2015-04-28 13:00,-0.007761863,0.011519461,intermediate
2015-04-28 14:00,-0.00429803,0.011699338,intermediate
2015-04-29 10:00,-0.006358114,0.011686946,intermediate
2015-04-29 11:00,0.004808269,0.010684013,intermediate
2015-04-29 13:00,0.004156459,0.010722731,intermediate
2015-04-29 14:00,0.001988595,0.010723957,intermediate
2015-04-30 10:00,0.005216573,0.010573447,intermediate
2015-04-30 11:00,-0.002081696,0.009886625,intermediate
2015-04-30 13:00,-0.000233862,0.009416155,intermediate
2015-04-30 14:00,-0.00040172,0.009009446,intermediate
2015-05-04 10:00,-0.011591613,0.008991431,intermediate
2015-05-04 11:00,0.008753904,0.008987192,bull
2015-05-04 13:00,0.003571118,0.009073111,intermediate
2015-05-04 14:00,-0.005260507,0.008296617,intermediate
2015-05-05 10:00,-0.001896838,0.008355662,intermediate
2015-05-05 11:00,-0.006156611,0.005141893,intermediate
2015-05-05 13:00,-0.012704229,0.005274113,intermediate
2015-05-05 14:00,0.000355083,0.005869208,intermediate
2015-05-06 10:00,-0.007056121,0.005858416,intermediate
2015-05-06 11:00,0.008234975,0.005714591,bull
2015-05-06 13:00,0.004147435,0.00602527,intermediate
2015-05-06 14:00,-0.014403798,0.005958774,intermediate
2015-05-07 10:00,-0.023414268,0.006622103,bear
2015-05-07 11:00,-0.004388005,0.008137564,intermediate
2015-05-07 13:00,0.002901794,0.007987085,intermediate
2015-05-07 14:00,-0.003191815,0.007938091,intermediate
2015-05-08 10:00,-0.001155367,0.007864367,intermediate
2015-05-08 11:00,0.009883912,0.007652061,bull
2015-05-08 13:00,-0.003888271,0.008173799,intermediate
2015-05-08 14:00,-0.009295078,0.00815745,intermediate
2015-05-11 10:00,0.020994785,0.008251916,bull
2015-05-11 11:00,0.004209752,0.009571,intermediate
2015-05-11 13:00,0.004638262,0.009372043,intermediate
2015-05-11 14:00,0.007532665,0.009406161,bull
2015-05-12 10:00,0.005627828,0.009587247,intermediate
2015-05-12 11:00,0.003321813,0.009700771,intermediate
2015-05-12 13:00,0.004666423,0.009661707,intermediate
2015-05-12 14:00,0.004524671,0.009288565,intermediate
2015-05-13 10:00,0.000314196,0.009329985,intermediate
