time,close
2015-03-09 10:00,3420.064
2015-03-09 11:00,3428.66
2015-03-09 13:00,3434.254
2015-03-09 14:00,3497.524
2015-03-10 10:00,3518.557
2015-03-10 11:00,3521.422
2015-03-10 13:00,3535.47
2015-03-10 14:00,3541.243
2015-03-11 10:00,3550.213
2015-03-11 11:00,3555.002
2015-03-11 13:00,3532.936
2015-03-11 14:00,3516.243
2015-03-12 10:00,3540.238
2015-03-12 11:00,3554.83
2015-03-12 13:00,3587
2015-03-12 14:00,3584.508
2015-03-13 10:00,3622.312
2015-03-13 11:00,3626.892
2015-03-13 13:00,3610.945
2015-03-13 14:00,3610.325
2015-03-16 10:00,3635.548
2015-03-16 11:00,3655.164
2015-03-16 13:00,3694.219
2015-03-16 14:00,3684.295
2015-03-17 10:00,3731.831
2015-03-17 11:00,3733.957
2015-03-17 13:00,3750.414
2015-03-17 14:00,3740.01
2015-03-18 10:00,3781.634
2015-03-18 11:00,3792.164
2015-03-18 13:00,3803.466
2015-03-18 14:00,3811.9
2015-03-19 10:00,3828.574
2015-03-19 11:00,3843.333
2015-03-19 13:00,3850.042
2015-03-19 14:00,3820.815
2015-03-20 10:00,3844.718
2015-03-20 11:00,3866.539
2015-03-20 13:00,3845.025
2015-03-20 14:00,3916.443
2015-03-23 10:00,3952.592
2015-03-23 11:00,3946.62
2015-03-23 13:00,3971.066
2015-03-23 14:00,3940.149
2015-03-24 10:00,3961.698
2015-03-24 11:00,3944.615
2015-03-24 13:00,3918.967
2015-03-24 14:00,3949.355
2015-03-25 10:00,3961.629
2015-03-25 11:00,3958.02
2015-03-25 13:00,3928.264
2015-03-25 14:00,3939.418
2015-03-26 10:00,3941.918
2015-03-26 11:00,3945.764
2015-03-26 13:00,3956.827
2015-03-26 14:00,3967.878
2015-03-27 10:00,3934.115
2015-03-27 11:00,3952.023
2015-03-27 13:00,3982.497
2015-03-27 14:00,3987.978
2015-03-30 10:00,4014.702
2015-03-30 11:00,4044.852
2015-03-30 13:00,4046.155
2015-03-30 14:00,4068.574
2015-03-31 10:00,4140.88
2015-03-31 11:00,4124.172
2015-03-31 13:00,4110.229
2015-03-31 14:00,4117.414
2015-04-01 10:00,4062.282
2015-04-01 11:00,4079.815
2015-04-01 13:00,4121.953
2015-04-01 14:00,4110.894
