time,close
14/3/7 09:30,2170.279
14/3/7 10:00,2186.588
14/3/7 10:30,2184.276
14/3/7 11:00,2178.958
14/3/7 13:00,2169.901
14/3/7 13:30,2176.417
14/3/7 14:00,2175.675
14/3/7 14:30,2165.342
14/3/10 09:30,2140.82
14/3/10 10:00,2132.001
14/3/10 10:30,2135.257
14/3/10 11:00,2137.632
14/3/10 13:00,2126.115
14/3/10 13:30,2121.591
14/3/10 14:00,2113.29
14/3/10 14:30,2103.36
14/3/11 09:30,2094.062
14/3/11 10:00,2100.867
14/3/11 10:30,2095.982
14/3/11 11:00,2116.932
14/3/11 13:00,2115.685
14/3/11 13:30,2104.112
14/3/11 14:00,2101.877
14/3/11 14:30,2100.51
14/3/12 09:30,2102.135
14/3/12 10:00,2114.323
14/3/12 10:30,2117.735
14/3/12 11:00,2122.032
14/3/12 13:00,2102.941
14/3/12 13:30,2099.755
14/3/12 14:00,2112.655
14/3/12 14:30,2105.179
14/3/13 09:30,2125.371
14/3/13 10:00,2124.277
14/3/13 10:30,2141.785
14/3/13 11:00,2141.55
14/3/13 13:00,2145.89
14/3/13 13:30,2138.737
14/3/13 14:00,2136.589
14/3/13 14:30,2138.731
14/3/14 09:30,2123.952
14/3/14 10:00,2139.936
14/3/14 10:30,2128.893
14/3/14 11:00,2130.29
14/3/14 13:00,2129.135
14/3/14 13:30,2120.997
14/3/14 14:00,2116.24
14/3/14 14:30,2118.827
14/3/17 09:30,2135.225
14/3/17 10:00,2126.186
14/3/17 10:30,2137.286
14/3/17 11:00,2134.068
14/3/17 13:00,2133.202
14/3/17 13:30,2133.647
14/3/17 14:00,2137.792
14/3/17 14:30,2134.077
14/3/18 09:30,2144.211
14/3/18 10:00,2142.607
14/3/18 10:30,2145.003
14/3/18 11:00,2142.324
14/3/18 13:00,2147.639
14/3/18 13:30,2148.427
14/3/18 14:00,2142.381
14/3/18 14:30,2139.926
14/3/19 09:30,2126.299
14/3/19 10:00,2112.909
14/3/19 10:30,2111.673
14/3/19 11:00,2108.307
14/3/19 13:00,2104.91
14/3/19 13:30,2116.041
14/3/19 14:00,2109.257
14/3/19 14:30,2116.232
14/3/20 09:30,2114.191
14/3/20 10:00,2129.705
14/3/20 10:30,2124.097
14/3/20 11:00,2121.023
14/3/20 13:00,2125.997
14/3/20 13:30,2114.2
14/3/20 14:00,2112.254
14/3/20 14:30,2100.974
14/3/21 09:30,2080.23
14/3/21 10:00,2078.925
14/3/21 10:30,2092.725
14/3/21 11:00,2086.688
14/3/21 13:00,2114.539
14/3/21 13:30,2135.404
14/3/21 14:00,2140.457
14/3/21 14:30,2154.688
14/3/24 09:30,2158.068
14/3/24 10:00,2163.927
14/3/24 10:30,2162.01
14/3/24 11:00,2156.312
14/3/24 13:00,2166.847
14/3/24 13:30,2171.641
14/3/24 14:00,2179.987
14/3/24 14:30,2181.504
14/3/25 09:30,2166.939
14/3/25 10:00,2174.111
14/3/25 10:30,2181.624
14/3/25 11:00,2172.602
14/3/25 13:00,2186.503
14/3/25 13:30,2181.229
14/3/25 14:00,2171.205
14/3/25 14:30,2169.94
14/3/26 09:30,2185.569
14/3/26 10:00,2179.546
14/3/26 10:30,2169.264
14/3/26 11:00,2176.189
14/3/26 13:00,2172.959
14/3/26 13:30,2172.561
14/3/26 14:00,2172.202
14/3/26 14:30,2169.869
14/3/27 09:30,2165.788
14/3/27 10:00,2160.12
14/3/27 10:30,2157.519
14/3/27 11:00,2154.294
14/3/27 13:00,2152.752
14/3/27 13:30,2163.837
14/3/27 14:00,2179.369
14/3/27 14:30,2172.395
14/3/28 09:30,2157.728
14/3/28 10:00,2164.227
14/3/28 10:30,2167.542
14/3/28 11:00,2157.961
14/3/28 13:00,2164.91
14/3/28 13:30,2169.634
14/3/28 14:00,2159.518
14/3/28 14:30,2144.777
14/3/31 09:30,2161.434
14/3/31 10:00,2151.248
14/3/31 10:30,2149.272
14/3/31 11:00,2144.339
14/3/31 13:00,2156.033
14/3/31 13:30,2152.743
14/3/31 14:00,2151.211
14/3/31 14:30,2140.699
14/4/1 09:30,2142.022
14/4/1 10:00,2148.838
14/4/1 10:30,2146.346
14/4/1 11:00,2156.804
14/4/1 13:00,2167.206
14/4/1 13:30,2162.188
14/4/1 14:00,2159.518
14/4/1 14:30,2163.364
14/4/2 09:30,2166.643
14/4/2 10:00,2169.233
14/4/2 10:30,2169.12
14/4/2 11:00,2181.295
14/4/2 13:00,2176.115
14/4/2 13:30,2172.547
14/4/2 14:00,2179.387
14/4/2 14:30,2173.499
14/4/3 09:30,2189.434
14/4/3 10:00,2189.585
14/4/3 10:30,2184.938
14/4/3 11:00,2188.471
14/4/3 13:00,2186.138
14/4/3 13:30,2175.258
14/4/3 14:00,2165.895
14/4/3 14:30,2166.987
14/4/4 09:30,2155.571
14/4/4 10:00,2157.861
14/4/4 10:30,2169.642
14/4/4 11:00,2169.022
14/4/4 13:00,2175.635
14/4/4 13:30,2171.767
14/4/4 14:00,2183.003
14/4/4 14:30,2184.236
14/4/8 09:30,2180.887
14/4/8 10:00,2202.286
14/4/8 10:30,2200.78
14/4/8 11:00,2203.715
14/4/8 13:00,2223.192
14/4/8 13:30,2236.125
14/4/8 14:00,2238.213
14/4/8 14:30,2235.809
14/4/9 09:30,2241.592
14/4/9 10:00,2246.389
14/4/9 10:30,2240.606
14/4/9 11:00,2234.824
14/4/9 13:00,2236.255
14/4/9 13:30,2236.22
14/4/9 14:00,2231.222
14/4/9 14:30,2235.42
14/4/10 09:30,2243.543
14/4/10 10:00,2234.289
14/4/10 10:30,2230.147
14/4/10 11:00,2238.826
14/4/10 13:00,2238.216
14/4/10 13:30,2243.413
14/4/10 14:00,2268.39
14/4/10 14:30,2284.288
14/4/11 09:30,2267.166
14/4/11 10:00,2270.543
14/4/11 10:30,2269.584
14/4/11 11:00,2271.051
14/4/11 13:00,2261.902
14/4/11 13:30,2267.985
14/4/11 14:00,2275.41
14/4/11 14:30,2270.245
14/4/14 09:30,2267.289
14/4/14 10:00,2268.074
14/4/14 10:30,2264.305
14/4/14 11:00,2255.873
14/4/14 13:00,2261.6
14/4/14 13:30,2261.278
14/4/14 14:00,2261.12
14/4/14 14:30,2267.825
14/4/15 09:30,2256.514
14/4/15 10:00,2253.536
14/4/15 10:30,2245.949
14/4/15 11:00,2246.896
14/4/15 13:00,2244.164
14/4/15 13:30,2236.108
14/4/15 14:00,2239.321
14/4/15 14:30,2231.626
14/4/16 09:30,2227.952
14/4/16 10:00,2244.729
14/4/16 10:30,2229.468
14/4/16 11:00,2232.611
14/4/16 13:00,2238.037
14/4/16 13:30,2232.934
14/4/16 14:00,2237.328
14/4/16 14:30,2227.534
14/4/17 09:30,2241.048
14/4/17 10:00,2231.7
14/4/17 10:30,2228.283
14/4/17 11:00,2225.983
14/4/17 13:00,2235.096
14/4/17 13:30,2227.065
14/4/17 14:00,2229.124
14/4/17 14:30,2228.097
14/4/18 09:30,2207.71
14/4/18 10:00,2220.816
14/4/18 10:30,2215.454
14/4/18 11:00,2216.991
14/4/18 13:00,2221.786
14/4/18 13:30,2218.099
14/4/18 14:00,2219.483
14/4/18 14:30,2224.627
14/4/21 09:30,2207.799
14/4/21 10:00,2219.49
14/4/21 10:30,2227.903
14/4/21 11:00,2223.941
14/4/21 13:00,2218.343
14/4/21 13:30,2216.948
14/4/21 14:00,2213.418
14/4/21 14:30,2199.153
14/4/22 09:30,2188.5
14/4/22 10:00,2187.59
14/4/22 10:30,2183.963
14/4/22 11:00,2177.483
14/4/22 13:00,2184.575
14/4/22 13:30,2170.773
14/4/22 14:00,2175.532
14/4/22 14:30,2181.161
14/4/23 09:30,2189.028
14/4/23 10:00,2191.769
14/4/23 10:30,2202.876
14/4/23 11:00,2193.727
14/4/23 13:00,2190.086
14/4/23 13:30,2194.726
14/4/23 14:00,2197.287
14/4/23 14:30,2190.449
14/4/24 09:30,2192.39
14/4/24 10:00,2189.99
14/4/24 10:30,2204.235
14/4/24 11:00,2199.269
14/4/24 13:00,2197.684
14/4/24 13:30,2191.644
14/4/24 14:00,2194.652
14/4/24 14:30,2195.581
14/4/25 09:30,2195.202
14/4/25 10:00,2183.481
14/4/25 10:30,2198.07
14/4/25 11:00,2193.42
14/4/25 13:00,2184.676
14/4/25 13:30,2184.187
14/4/25 14:00,2183.266
14/4/25 14:30,2176.068
14/4/28 09:30,2166.564
14/4/28 10:00,2145.988
14/4/28 10:30,2152.242
14/4/28 11:00,2143.866
14/4/28 13:00,2141.766
14/4/28 13:30,2142.841
14/4/28 14:00,2140.342
14/4/28 14:30,2139.271
14/4/29 09:30,2136.852
14/4/29 10:00,2141.696
14/4/29 10:30,2134.855
14/4/29 11:00,2139.177
14/4/29 13:00,2141.206
14/4/29 13:30,2135.441
14/4/29 14:00,2140.774
14/4/29 14:30,2152.43
14/4/30 09:30,2156.689
14/4/30 10:00,2157.571
14/4/30 10:30,2159.849
14/4/30 11:00,2160.943
14/4/30 13:00,2155.41
14/4/30 13:30,2155.848
14/4/30 14:00,2157.095
14/4/30 14:30,2159.884
14/5/5 09:30,2151.251
14/5/5 10:00,2132.733
14/5/5 10:30,2140.711
