time,ret,label
13/3/12 10:00,-3.88560845694e-05,intermediate
13/3/12 11:00,-0.00233953103496,intermediate
13/3/12 13:00,-0.0113232669247,bear
13/3/12 14:00,-0.0080525752794,intermediate
13/3/13 10:00,-0.00220061580861,intermediate
13/3/13 11:00,-0.000225806446216,intermediate
13/3/13 13:00,-0.0063167972304,intermediate
13/3/13 14:00,0.00470077407373,intermediate
13/3/14 10:00,-0.000326519398922,intermediate
13/3/14 11:00,0.00145095153128,intermediate
13/3/14 13:00,-0.000833931348011,intermediate
13/3/14 14:00,-0.00320095139657,intermediate
13/3/15 10:00,-0.00490864370164,intermediate
13/3/15 11:00,0.0119460670398,bear
13/3/15 13:00,0.0196425551163,bear
13/3/15 14:00,-0.00755665302896,bear
13/3/18 10:00,-0.0158493674009,bear
13/3/18 11:00,-0.00220715365908,intermediate
13/3/18 13:00,-0.00404213559525,intermediate
13/3/18 14:00,-0.00317101941286,intermediate
13/3/19 10:00,0.00189117448838,intermediate
13/3/19 11:00,-0.00536484604106,intermediate
13/3/19 13:00,0.00405589117185,intermediate
13/3/19 14:00,0.00041674387513,intermediate
13/3/20 10:00,0.0204359682624,bear
13/3/20 11:00,0.00615242317062,intermediate
13/3/20 13:00,0.00613328920268,intermediate
13/3/20 14:00,0.0033466721229,intermediate
13/3/21 10:00,0.00626634303922,intermediate
13/3/21 11:00,-0.00156099804992,intermediate
13/3/21 13:00,0.00123670647156,intermediate
13/3/21 14:00,-0.00163182791158,intermediate
13/3/22 10:00,-0.00299178172792,intermediate
13/3/22 11:00,0.00363979065154,intermediate
13/3/22 13:00,-0.00154123757612,intermediate
13/3/22 14:00,-0.00303743385131,intermediate
13/3/25 10:00,0.0047379347984,intermediate
13/3/25 11:00,-0.00133064726838,intermediate
13/3/25 13:00,-0.00151661909184,intermediate
13/3/25 14:00,0.00219209991019,intermediate
13/3/26 10:00,-0.0169993888361,bear
13/3/26 11:00,-0.00411934514164,intermediate
13/3/26 13:00,0.00295023517711,intermediate
13/3/26 14:00,0.00122080549034,intermediate
13/3/27 10:00,0.00812448315345,intermediate
13/3/27 11:00,0.000457137755205,intermediate
13/3/27 13:00,-0.003606499771,intermediate
13/3/27 14:00,-0.00552175194609,intermediate
13/3/28 10:00,-0.0221278456403,bear
13/3/28 11:00,-0.00232383933561,intermediate
13/3/28 13:00,-0.0010785696064,intermediate
13/3/28 14:00,-0.00124229420422,intermediate
13/3/29 10:00,-0.00159744889934,intermediate
13/3/29 11:00,0.00163299868172,intermediate
13/3/29 13:00,-0.00577962657772,intermediate
13/3/29 14:00,0.00324363655596,intermediate
13/4/1 10:00,-0.00342725036961,intermediate
13/4/1 11:00,0.000749510804585,intermediate
13/4/1 13:00,0.000834805998239,intermediate
13/4/1 14:00,0.00221487583235,intermediate
13/4/2 10:00,0.00894765075407,intermediate
13/4/2 11:00,-0.00800260308126,intermediate
13/4/2 13:00,-0.007560524134,intermediate
13/4/2 14:00,0.00269653499303,intermediate
13/4/3 10:00,0.00180836740178,intermediate
13/4/3 11:00,0.00153959187745,intermediate
13/4/3 13:00,-0.00247468448362,intermediate
13/4/3 14:00,-0.00354039480629,intermediate
13/4/8 10:00,-0.0159438014993,bear
13/4/8 11:00,0.00279403450956,intermediate
13/4/8 13:00,0.00744199470284,intermediate
13/4/8 14:00,0.00183569716318,intermediate
13/4/9 10:00,0.00818869858957,intermediate
13/4/9 11:00,-0.00469465172657,intermediate
13/4/9 13:00,0.0024880071226,intermediate
13/4/9 14:00,0.00118064242584,intermediate
13/4/10 10:00,-0.000407320854755,intermediate
13/4/10 11:00,-0.000801066148075,intermediate
13/4/10 13:00,-0.00621727045669,intermediate
13/4/10 14:00,0.00182796858222,intermediate
13/4/11 10:00,0.00790671866296,intermediate
13/4/11 11:00,-0.00279389697791,intermediate
13/4/11 13:00,0.00130342567184,intermediate
13/4/11 14:00,-0.00261941557911,intermediate
13/4/12 10:00,0.00100534247413,intermediate
13/4/12 11:00,-0.00585400010302,intermediate
13/4/12 13:00,0.00222034569966,intermediate
13/4/12 14:00,-0.00162055221433,intermediate
13/4/15 10:00,-0.0113166495681,bear
13/4/15 11:00,-0.00282941071547,intermediate
