time,close
15/3/9 09:30,3440.666
15/3/9 09:35,3429.563
15/3/9 09:40,3433.686
15/3/9 09:45,3429.596
15/3/9 09:50,3431.311
15/3/9 09:55,3419.958
15/3/9 10:00,3420.064
15/3/9 10:05,3428.535
15/3/9 10:10,3427.956
15/3/9 10:15,3429.191
15/3/9 10:20,3426.27
15/3/9 10:25,3430.065
15/3/9 10:30,3439.51
15/3/9 10:35,3433.195
15/3/9 10:40,3434.31
15/3/9 10:45,3433.626
15/3/9 10:50,3435.124
15/3/9 10:55,3432.385
15/3/9 11:00,3428.66
15/3/9 11:05,3421.353
15/3/9 11:10,3424.652
15/3/9 11:15,3429.728
15/3/9 11:20,3430.246
15/3/9 11:25,3431.649
15/3/9 13:00,3434.254
15/3/9 13:05,3435.814
15/3/9 13:10,3439.821
15/3/9 13:15,3453.303
15/3/9 13:20,3451.782
15/3/9 13:25,3459.204
15/3/9 13:30,3465.249
15/3/9 13:35,3461.323
15/3/9 13:40,3472.054
15/3/9 13:45,3475.636
15/3/9 13:50,3496.384
15/3/9 13:55,3502.902
15/3/9 14:00,3497.524
15/3/9 14:05,3490.698
15/3/9 14:10,3501.491
15/3/9 14:15,3538.302
15/3/9 14:20,3527.407
15/3/9 14:25,3537.624
15/3/9 14:30,3539.265
15/3/9 14:35,3532.822
15/3/9 14:40,3545.733
15/3/9 14:45,3539.886
15/3/9 14:50,3540.13
15/3/9 14:55,3535.256
15/3/10 09:30,3519.135
15/3/10 09:35,3523.012
15/3/10 09:40,3520.476
15/3/10 09:45,3520.431
15/3/10 09:50,3526.362
15/3/10 09:55,3520.796
15/3/10 10:00,3518.557
15/3/10 10:05,3524.708
15/3/10 10:10,3523.145
15/3/10 10:15,3512.515
15/3/10 10:20,3512.818
15/3/10 10:25,3516.329
15/3/10 10:30,3519.429
15/3/10 10:35,3522.857
15/3/10 10:40,3519.932
15/3/10 10:45,3520.716
15/3/10 10:50,3525.106
15/3/10 10:55,3526.767
15/3/10 11:00,3521.422
15/3/10 11:05,3521.042
15/3/10 11:10,3518.553
15/3/10 11:15,3512.847
15/3/10 11:20,3518.179
15/3/10 11:25,3529.981
15/3/10 13:00,3535.47
15/3/10 13:05,3525.943
15/3/10 13:10,3528.415
15/3/10 13:15,3527.375
15/3/10 13:20,3528.175
15/3/10 13:25,3526.147
15/3/10 13:30,3528.347
15/3/10 13:35,3545.819
15/3/10 13:40,3545.831
15/3/10 13:45,3535.803
15/3/10 13:50,3537.507
15/3/10 13:55,3538.103
15/3/10 14:00,3541.243
15/3/10 14:05,3537.777
15/3/10 14:10,3532.38
15/3/10 14:15,3536.185
15/3/10 14:20,3533.419
15/3/10 14:25,3529.405
15/3/10 14:30,3524.612
15/3/10 14:35,3528.214
15/3/10 14:40,3521.787
15/3/10 14:45,3518.979
15/3/10 14:50,3516.913
15/3/10 14:55,3519.376
15/3/11 09:30,3535.987
15/3/11 09:35,3540.534
15/3/11 09:40,3549.515
15/3/11 09:45,3568.082
15/3/11 09:50,3559.746
15/3/11 09:55,3554.155
15/3/11 10:00,3550.213
15/3/11 10:05,3563.6
15/3/11 10:10,3559.755
15/3/11 10:15,3555.012
15/3/11 10:20,3564.822
15/3/11 10:25,3560.037
15/3/11 10:30,3557.851
15/3/11 10:35,3552.319
15/3/11 10:40,3553.228
15/3/11 10:45,3546.225
15/3/11 10:50,3547.584
15/3/11 10:55,3546.974
15/3/11 11:00,3555.002
15/3/11 11:05,3551.8
15/3/11 11:10,3548.428
15/3/11 11:15,3545.751
15/3/11 11:20,3545.477
15/3/11 11:25,3538.999
15/3/11 13:00,3532.936
15/3/11 13:05,3531.306
15/3/11 13:10,3533.756
15/3/11 13:15,3535.898
15/3/11 13:20,3533.229
15/3/11 13:25,3532.198
15/3/11 13:30,3525.6
15/3/11 13:35,3528.621
15/3/11 13:40,3528.855
15/3/11 13:45,3525.573
15/3/11 13:50,3518.486
15/3/11 13:55,3516.642
15/3/11 14:00,3516.243
15/3/11 14:05,3528.961
15/3/11 14:10,3522.289
15/3/11 14:15,3521.837
15/3/11 14:20,3521.351
15/3/11 14:25,3527.606
15/3/11 14:30,3523.511
15/3/11 14:35,3522.411
15/3/11 14:40,3518.148
15/3/11 14:45,3512.958
15/3/11 14:50,3516.438
15/3/11 14:55,3519.885
15/3/12 09:30,3565.855
15/3/12 09:35,3556.673
15/3/12 09:40,3546.628
15/3/12 09:45,3543.39
15/3/12 09:50,3539.585
15/3/12 09:55,3544.376
15/3/12 10:00,3540.238
15/3/12 10:05,3539.845
15/3/12 10:10,3542.961
15/3/12 10:15,3551.94
15/3/12 10:20,3548.574
15/3/12 10:25,3551.24
15/3/12 10:30,3558.736
15/3/12 10:35,3565.382
15/3/12 10:40,3567.529
15/3/12 10:45,3558.931
15/3/12 10:50,3556.384
15/3/12 10:55,3556.237
15/3/12 11:00,3554.83
15/3/12 11:05,3559.34
15/3/12 11:10,3567.447
